country_name,year,pa_nus_ppp,pa_nus_atls,sh_dyn_2024,sh_dyn_1519,sh_dyn_1014,sh_dyn_0509,sh_dth_2024,sh_dth_1519,sh_dth_1014,sh_dth_0509,se_ter_enrr,se_sec_durs,se_sec_ages,se_prm_tchr,se_prm_enrr,se_prm_enrl,se_prm_durs,se_prm_ages,se_pre_enrr,se_pre_durs,se_com_durs,st_int_arvl,it_net_bbnd,it_mlt_main,it_cel_sets,is_air_psgr,is_air_dprt,bm_gsr_totl_cd,bn_fin_totl_cd,bx_gsr_totl_cd,bx_pef_totl_cd_wd,fi_res_totl_cd,fp_cpi_totl_zg,ne_con_totl_zs,ne_dab_totl_zs,ne_gdi_totl_zs,nv_agr_totl_zs,nv_ind_totl_zs,nv_srv_totl_zs,ny_gds_totl_zs,ny_gdy_totl_kn,se_xpd_totl_gd_zs,sl_tlf_totl_in,sl_uem_totl_zs,tg_val_totl_gd_zs,outcome_next_year
Indonesia,2000,1386.623,8421.775,5.7,6.2,3.7,6,24050,27828,16346,26009,14.8768,6,13,1288965,108.7595,28508960,6,7,24.10599,6,9,5064000,4000,6662605,3669327,9916365,159027,66903350000,1.1814e+10,73079020000,-1021180000,29352930000,3.688619,68.18237,90.42806,22.2457,15.6787,41.96907,33.36864,31.81763,4.291058e+15,2.806462,100651000,6.08,66.05098,2.46003
Indonesia,2001,1549.931,10260.85,5.7,6.2,3.6,5.7,24341,27698,15942,25125,14.18361,6,13,1289720,109.7509,28690130,6,7,24.44971,6,9,5153000,15000,7218938,6520947,12453810,164651,59488520000,7614522000,64869420000,442090500,28103640000,11.50011,70.03922,92.57849,22.53927,15.99492,47.8935,38.41725,29.96078,4.417223e+15,2.46003,101677800,6.08,59.14416,2.64569
Indonesia,2002,1616.128,9311.191,5.7,6.3,3.5,5.5,24476,27545,15612,24279,14.80345,6,13,1383914,109.921,28926380,6,7,24.40449,6,9,5033000,38300,7750035,11700000,12113450,152278,61062220000,6130010000,67145720000,876551100,32033590000,11.90012,74.8797,96.28377,21.40407,16.31967,47.74533,40.10478,25.1203,4.552594e+15,2.64569,101821400,6.6,49.83425,3.218
Indonesia,2003,1671.817,8577.133,5.7,6.2,3.4,5.3,24443,27417,15307,23493,16.01321,6,13,1431486,109.5265,29050830,6,7,25.72792,6,9,4467000,61600,8058139,18495250,12221070,155609,64218540000,4603864000,70456620000,1130491000,36256200000,6.757317,76.26751,101.866,25.5985,15.18535,43.74957,41.06509,23.73249,4.791748e+15,3.218,103208200,6.66,45.27959,2.74847
Indonesia,2004,1767.327,8938.85,8.1,8.7,6.1,9,34325,38237,27268,40832,16.59508,6,13,1447984,108.9343,29142090,6,7,27.01999,6,9,5321000,84900,10376380,30336610,26780550,318488,80384420000,-1543027000,80808590000,2042529000,36310730000,6.06406,75.09035,99.14672,24.05637,14.33578,44.62762,41.0366,24.90965,5.031422e+15,2.74847,105015000,7.3,48.91977,2.87282
Indonesia,2005,1959.18,9704.742,5.7,6.2,3.3,4.8,23995,27415,14761,22071,17.2263,6,13,1427974,107.9554,29149750,6,7,31.53896,6,9,5002000,108200,13507830,46909970,26835520,320724,101532600000,432676500,97017220000,-165274400,34730800000,10.4532,72.472,97.55341,25.08141,13.12662,46.54106,40.33232,27.528,5.307779e+15,2.87282,104711500,7.94,56.9216,2.7646
Indonesia,2006,2168.274,9159.317,5.7,6.1,3.2,4.7,24197,26949,14290,21266,17.28018,6,13,1525400,106.2684,28982710,6,7,34.66635,6,9,4871000,194367,14820730,63803020,29867480,357414,103990900000,11835090000,109987300000,1897590000,42597040000,13.10867,71.29623,96.69644,25.40022,12.9738,46.94356,40.08264,28.70377,5.686502e+15,2.7646,106146800,7.55,50.5189,3.04425
Indonesia,2007,2348.911,9141,5.6,6.1,3.1,4.5,24184,26441,13905,20559,17.79493,6,13,1583589,109.3058,29796700,6,7,40.8844,6,9,5506000,778770,19529510,93386880,30405920,357789,120347700000,9670720000,125734700000,3558960000,56935740000,6.406563,71.88916,96.80944,24.92028,13.71668,46.79914,39.48418,28.11084,5.987072e+15,3.04425,111277700,8.06,48.84448,2.9019
Indonesia,2008,2723.007,9698.962,5.6,6,3,4.3,23884,25951,13571,19909,20.66821,6,13,1425828,107.8225,29498270,6,7,43.4664,6,9,6234000,981562,30378070,140578200,29766090,345240,154884600000,181711900,1.49647e+11,322475800,51640630000,10.22666,69.04503,96.86128,27.81624,14.48174,48.06074,37.45752,30.95497,6.171633e+15,2.9019,113275300,7.21,52.3577,3.52513
Indonesia,2009,2929.552,10389.94,5.6,6,2.9,4.1,23339,25681,13340,19334,22.98912,6,13,1511977,108.5492,29901050,6,7,45.49849,6,9,6324000,1863821,34809630,163677000,27421240,330112,121192300000,7749503000,127243200000,787279000,66118920000,4.386416,68.29193,99.27713,30.98519,15.29015,47.65212,37.05773,31.70807,6.497584e+15,3.52513,114480700,6.11,39.5552,2.81228
Indonesia,2010,3336.628,9090.433,5.6,6,2.9,4,22756,25541,13169,18827,24.07626,6,13,1595955,109.1503,30341820,6,7,41.44277,6,9,7003000,2280316,40931060,211290200,59384360,520932.1,168056200000,3866939000,168570200000,2131563000,96210980000,5.134204,65.22309,98.10321,32.88012,13.92921,42.77587,40.66599,34.77691,6.864133e+15,2.81228,117183500,5.61,38.86164,3.18944
Indonesia,2011,3512.754,8770.433,5.5,5.9,2.8,3.9,22547,25695,12964,18177,26.3032,6,13,1615479,109.1798,30662440,6,7,43.08801,6,9,7650000,2736379,38617480,249805600,70912260,599692.3,218103400000,-1746703000,2.15578e+11,-326105100,110136600000,5.356048,64.48203,97.46637,32.98433,13.51229,43.91342,40.5846,35.51797,7.325703e+15,3.18944,119580300,5.15,42.65915,3.40748
Indonesia,2012,3569.893,9386.629,5.5,5.8,2.7,3.7,22479,25707,12725,17494,30.429,6,13,1655764,109.2734,30784380,6,7,50.00979,6,9,8044000,2983000,37982860,281963700,79405800,641182.3,242168500000,-25344870000,213656200000,1697642000,112797600000,4.2795,65.63803,100.7096,35.07159,13.37397,43.59374,40.87337,34.36197,7.662188e+15,3.40748,122341600,4.47,41.58792,3.35904
Indonesia,2013,3765.672,10461.24,5.4,5.7,2.7,3.6,22526,25537,12466,16802,31.06371,6,13,1870834,106.8416,30109360,6,7,54.34662,6,9,8802000,3251800,30722650,313226900,81721360,576000,240922300000,-29250560000,207634900000,-1855985000,99386830000,6.412513,66.34718,100.1785,33.83136,13.3567,42.63568,41.51654,33.65282,8.014033e+15,3.35904,122963200,4.34,40.45712,3.28801
Indonesia,2014,4030.775,11865.21,5.4,5.6,2.6,3.5,22531,25207,12193,16179,30.89576,6,13,1801909,106.0734,29838440,6,7,57.87529,6,9,9435000,3400000,26224970,325582800,85215880,675005.9,233683100000,-29667520000,200953300000,3259252000,111862600000,6.394925,66.56414,101.1645,34.60034,13.33675,41.92834,42.24219,33.43586,8.443196e+15,3.28801,124478000,4.05,39.79189,3.5836
Indonesia,2015,4353.327,13389.41,5.3,5.4,2.5,3.4,22610,24728,11896,15595,33.25072,6,13,1695349,105.9602,29699770,6,7,47.34841,6,9,10407000,3983000,10378040,338948300,90095130,682389,197194300000,-17941150000,174167100000,-1546735000,105928800000,6.363121,67.19943,101.2622,34.06279,13.49264,40.04786,43.30908,32.80057,8.875304e+15,3.5836,126141800,4.51,34.04305,3.5
Indonesia,2016,4518.104,13308.33,5.3,5.2,2.5,3.3,22697,24253,11550,15115,35.43736,6,13,2106887,105.6099,29450360,6,7,61.87644,6,9,11519000,5227393,10752910,385573400,99274010,823735,193254500000,-17216770000,171841800000,1318639000,116369600000,3.525805,67.35461,101.2134,33.85874,13.47875,39.30844,43.64175,32.64539,9.356605e+15,3.5,127339800,4.3,30.06222,2.66998
Indonesia,2017,4695.659,13380.83,5.2,5.1,2.4,3.2,22779,23743,11215,14750,36.44444,6,13,1827213,105.9114,29351820,6,7,63.19307,6,9,14040000,6215923,11053300,435193600,108393100,892801,220480900000,-17099800000,199785100000,-2537669000,130215300000,3.808798,66.39614,100.1067,33.71059,13.15663,39.37915,43.61406,33.60386,9.833542e+15,2.66998,129896400,3.88,32.07267,3
Indonesia,2018,4761.208,14236.94,5.2,5,2.3,3.1,22988,23227,10855,14511,36.31104,6,13,1727377,106.4108,29425750,6,7,62.34366,6,9,15810000,8874116,8303511,319434600,115154100,959307.4,258762200000,-32253310000,221233700000,-3668291000,1.20661e+11,3.198346,66.00113,100.5717,34.57059,12.8085,39.72974,43.40484,33.99887,1.023603e+16,3,133327300,4.4,35.38732,2.84185
Cambodia,2000,1078.549,3854,11.8,9.1,5.5,12.5,1840,2969,1930,4396,2.48136,6,12,44852,106.8595,2248109,6,6,6.36587,5,5,466000,9025,30880,130547,328326,4648,2453470000,-88067630,1892632000,0,611415300,-0.7919925,94.04079,111.5698,17.52899,35.9187,21.85665,37.14426,5.95921,1.408264e+13,1.66681,5697049,0.968,91.07748,1.72222
Cambodia,2001,1082.701,3924,10.9,8.2,5.2,11.6,1926,2829,1801,4065,2.37991,6,12,45914,115.8594,2431142,6,6,7.90967,5,5,605000,35666,33494,223458,271706,4512,2636715000,-18349700,2153302000,0,697363000,-0.6006483,90.05543,108.7908,18.73534,34.3203,22.28735,38.39258,9.944566,1.521696e+13,1.72222,6264464,1.033,90.21083,1.71121
Cambodia,2002,1073.688,3917,10,7.5,4.9,10.7,2137,2600,1697,3715,2.48943,6,12,48476,129.4499,2728698,6,6,9.16933,5,5,787000,50,35419,380000,124847,4648,2970492000,-98263760,2424597000,0,913189900,0.2114666,89.33923,109.36,20.02077,31.12904,24.25386,39.31711,10.66077,1.644349e+13,1.71121,6401145,1.097,98.99561,1.66681
Cambodia,2003,1071.834,3979,9.3,6.9,4.6,9.9,2385,2329,1621,3345,2.91816,6,12,49293,131.4835,2772113,6,6,8.97411,5,5,701000,419,31379,498388,164515,4512,3324969000,-207066700,2678430000,0,982362900,0.9417461,88.83253,110.9018,22.06928,31.97082,24.98565,38.19878,11.16747,1.786182e+13,1.66681,6532452,1.114,100.424,1.71982
Cambodia,2004,1094.165,4016.3,8.7,6.4,4.4,9.1,2566,2100,1551,2987,2.81714,6,12,50186,131.937,2762882,6,6,10.26247,6,5,1055000,780,32180,861500,162132,3893,4053486000,-160598500,3442379000,0,1118336000,4.319337,89.61493,107.4412,17.82625,29.38976,25.64543,39.28797,10.38507,1.959348e+13,1.71982,6654502,1.13,112.2366,1.72222
Cambodia,2005,1125.364,4092.5,8.2,6.1,4.1,8.3,2632,1947,1471,2658,3.38856,6,12,50654,130.8987,2695372,6,6,10.51077,6,5,1422000,1000,32971,1062000,168810,3207,4921191000,-238451400,4093793000,0,1158092000,6.615259,88.36434,108.599,20.23468,30.71006,24.99143,39.07761,11.63566,2.203743e+13,1.72222,6886072,1.131,111.5358,1.618398
Cambodia,2006,1142.237,4103.25,7.8,5.8,3.8,7.6,2644,1824,1362,2374,5.67855,6,12,51212,128.8332,2582250,6,6,11.34934,6,5,1700000,2900,25648,1721650,256160,3998,5971311000,-10528570,5106985000,0,1411427000,5.810686,84.42244,106.9394,22.51698,30.05876,26.18317,38.71713,15.57756,2.434886e+13,1.618398,7120243,1.209,116.3364,1.5993
Cambodia,2007,1184.672,4056.167,7.5,5.6,3.6,7,2508,1767,1251,2134,7.31446,6,12,48736,127.8486,2479644,6,6,12.40494,6,5,2015000,8450,37529,2583318,307782,4324,5808917000,-210323600,4792881000,0,2140273000,8.708828,83.87902,105.0763,21.19729,29.69654,24.94429,38.50616,16.12098,2.703284e+13,1.5993,7356274,1.26,110.276,1.53379
Cambodia,2008,1304.814,4054.167,7.2,5.5,3.4,6.4,2257,1763,1138,1932,9.12243,6,12,48223,123.7568,2340606,6,6,13.22718,6,5,2125000,16594,43100,4237000,211281,3667,6559927000,-632196100,5128706000,0,2639301000,24.09685,85.07859,103.6953,18.61673,32.75106,22.37179,38.84162,14.92141,3.225154e+13,1.53379,7598516,0.82,108.3471,1.66568
Cambodia,2009,1328.973,4139.333,6.9,5.3,3.2,5.8,1975,1764,1036,1760,11.76895,6,12,46658,123.2812,2289759,6,6,10.22954,6,6,2162000,30000,54200,6268000,183503,3304,6330326000,-375262500,5021060000,0,3285951000,-1.241718,82.32261,103.6825,21.35991,33.49072,21.66174,38.78979,17.67739,2.96772e+13,1.66568,7825229,0.58,96.38668,1.53379
Cambodia,2010,1354.171,4184.917,6.6,5.2,3,5.3,1751,1734,954,1602,13.96499,6,12,46905,123.8349,2272527,6,6,12.54384,6,9,2508000,35666,358850,8150764,277725.1,5104.722,8172966000,-743363500,6099529000,0,3817078000,3.996395,87.63653,105.0042,17.36766,33.87668,21.86862,38.30541,12.36347,3.159698e+13,1.53379,8266272,0.77,106.1529,1.51069
Cambodia,2011,1371.235,4058.5,6.3,5,2.8,4.9,1648,1679,878,1467,14.89007,6,12,45408,120.3252,2191192,6,6,11.16049,6,5,2882000,22000,530000,13757000,499981.5,7191,10250580000,-1072435000,7952931000,0,4061811000,5.478447,88.87913,105.977,17.09791,34.55731,22.14181,37.50396,11.12087,3.330939e+13,1.51069,8501359,0.58,124.7434,1.618398
Cambodia,2012,1336.79,4033,5.9,4.7,2.6,4.5,1628,1588,811,1367,11.76305,6,12,45296,118.8884,2142464,6,6,12.69763,6,9,3584000,29734,584475,19105120,508688.5,7432,11716690000,-1064472000,9110025000,0,4759658000,2.934316,85.86636,104.3777,18.51134,33.5196,22.97645,37.77001,14.13364,3.711678e+13,1.618398,8401194,0.51,136.5262,1.647064
Cambodia,2013,1340.068,4027.25,5.5,4.5,2.5,4.1,1649,1477,754,1298,11.76305,6,12,44840,120.5867,2173384,6,6,12.92507,6,6,4210000,32648,420942,20264510,615123.3,11897.04,13560530000,-1458697000,10802830000,0,4997891000,2.941625,84.25005,104.259,20.00892,31.59506,24.06765,38.50756,15.74995,4.034213e+13,1.647064,8259263,0.44,106.5209,1.674574
Cambodia,2014,1386.036,4037.5,5.3,4.3,2.4,3.9,1665,1371,710,1246,13.13563,6,12,44895,113.7971,2073811,6,6,15.29631,6,6,4503000,66111,361056,20451980,1071179,14732,15369260000,-1093461000,12311680000,0,6108231000,3.855689,83.04466,105.1392,22.0945,28.8713,25.60686,39.70385,16.95534,4.347042e+13,1.674574,8413106,0.69,105.0015,1.925036
Cambodia,2015,1395.92,4067.75,5.1,4.1,2.3,3.6,1658,1287,677,1204,13.13563,6,12,44292,108.1191,2012175,6,6,15.70227,6,6,4775000,83504,256387,20850540,1103880,12983,16879310000,-1846110000,13644760000,0,7375683000,1.223932,82.20313,104.6561,22.453,26.58036,27.67957,39.83267,17.79687,4.610875e+13,1.925036,8481060,0.39,120.7925,2.064247
Cambodia,2016,1402.131,4058.695,5,4,2.2,3.4,1643,1218,653,1165,13.13563,6,12,44884,105.2049,2010673,6,6,16.52148,6,6,5012000,97641,227261,19915500,1047394,11933,17977260000,-1745743000,14682860000,0,9113957000,3.01914,81.32973,104.0356,22.70583,24.74266,29.45196,39.88598,18.67027,4.936385e+13,2.064247,8852701,0.72,112.1061,2.316152
Cambodia,2017,1428.354,4050.58,4.9,3.8,2.1,3.3,1605,1155,640,1128,11.76305,6,12,46149,103.2399,2022061,6,6,17.94958,6,5,5602000,133633,132911,18572970,1305297,14372,19829140000,-1761788000,16273650000,0,12201740000,2.912636,78.51497,101.4069,22.89197,23.36144,30.84893,39.72191,21.48503,5.29172e+13,2.316152,8965054,0.14,115.258,2.578059
Cambodia,2018,1438.437,4051.167,4.8,3.7,2,3.1,1543,1096,634,1086,12.17513,6,12,46157,101.4812,2028694,6,6,19.36868,6,6,6201000,166200,88157,19417120,1411059,14387,23770320000,-2118327000,18993770000,0,14630890000,2.459085,75.60721,99.05547,23.44826,22.01296,32.28939,39.49207,24.39279,6.055158e+13,2.578059,9094603,0.143,122.8606,2.89663
Lao PDR,2000,1399.989,7878,11.6,14.6,8.7,16.2,1126,1715,1233,2631,2.69359,6,11,27592,106.9684,831521,5,6,7.58875,6,5,737000,32648,40876,12681,210847,6411,6.38e+08,-80560000,513260000,-89411170,144286300,25.08464,94.09764,107.5133,13.41566,33.63025,16.47707,42.2317,5.902364,2.732661e+13,1.50369,2504990,2.063,49.9654,1.99028
Lao PDR,2001,1490.56,8878,11.4,14.3,8.5,15.3,1135,1725,1239,2494,3.1049,6,11,27665,104.6693,828113,5,6,7.00504,6,5,674000,21000,52625,29545,210847,6652,592471300,-123057500,491411900,0,156822200,7.811808,96.60951,110.1531,13.54361,32.68319,16.99371,41.83643,3.390488,3.134145e+13,1.99028,2559207,1.936,46.92927,2.82522
Lao PDR,2002,1560.421,10057,11.3,13.8,8.3,14.4,1143,1725,1241,2342,4.16538,6,11,28545,106.2496,852857,5,6,7.03705,6,5,736000,21000,61910,55160,219598,6971,521301800,-131432100,481506600,0,226409500,10.63134,80.70945,109.7499,29.04042,33.3863,18.38269,42.05294,19.29055,3.414083e+13,2.82522,2615270,1.797,42.54408,2.47533
Lao PDR,2003,1736.036,10516,11.2,13.4,8,13.5,1154,1726,1239,2173,4.94856,6,11,28571,108.4671,875300,5,6,7.69132,6,5,636000,25,69760,112275,218652,7068,535947500,-138162700,466432400,0,283273000,15.48935,85.79971,113.5712,27.77152,32.08611,20.12014,41.93378,14.20029,3.661349e+13,2.47533,2673108,1.657,39.39062,2.413
Lao PDR,2004,1871.39,10585.4,11,12.9,7.8,12.7,1168,1720,1229,2003,5.75717,6,11,28150,110.1283,884629,5,6,8.35982,6,5,895000,50,75000,204191,271706,8413,802940700,-106069100,546074800,0,296221800,10.46227,84.50126,116.2555,31.75424,30.52135,19.35951,44.06011,15.49874,4.041999e+13,2.413,2732580,1.512,45.46995,2.41409
